84, 82.48
84, 82.56
84, 82.53
84, 82.53
84, 82.55
84, 82.51
84, 82.46
84, 82.45
84, 82.46
84, 82.43
84, 82.48
84, 82.52
84, 82.56
84, 82.53
84, 82.53
84, 82.59
84, 82.5
84, 82.53
84, 82.53
84, 82.5
84, 82.46
84, 82.4
84, 82.42
84, 82.4
84, 82.37
84, 82.36
84, 82.35
84, 82.34
84, 82.34
84, 82.31
84, 82.26
84, 82.23
84, 82.16
84, 82.14
84, 82.13
84, 82.1
84, 82.11
84, 82.2
90, 88.42
90, 88.8
90, 88.81
90, 88.77
90, 88.72
90, 88.12
90, 87.86
90, 88.04
90, 87.62
90, 87.95
90, 87.43
90, 87.77
90, 88.34
90, 87.79
90, 87.68
90, 87.8
90, 87.72
90, 87.65
90, 87.64
90, 87.69
90, 87.65
90, 87.64
90, 87.66
90, 87.69
90, 87.7
90, 87.73
90, 87.73
90, 87.73
90, 87.96
90, 87.81
90, 87.83
90, 87.83
90, 87.82
90, 87.84
90, 87.81
90, 87.76
90, 88.12
90, 88.08
90, 88.2
90, 87.85
90, 87.82
96, 93.51
96, 93.69
96, 93.57
96, 93.52
96, 93.67
96, 94.09
96, 94.16
96, 93.58
96, 93.39
96, 93.4
96, 93.37
96, 93.33
96, 93.48
96, 94.22
96, 94.3
96, 93.58
96, 93.39
96, 93.48
96, 93.59
96, 93.82
96, 93.52
96, 93.42
96, 93.32
96, 93.46
96, 93.59
96, 93.62
96, 93.54
96, 93.56
96, 93.52
96, 93.42
96, 93.58
96, 93.44
96, 93.52
96, 93.48
96, 93.52
102, 99.89
102, 99.9
102, 99.91
102, 99.92
102, 99.96
102, 100.56
102, 100.17
102, 100.04
102, 99.96
102, 99.98
102, 99.96
102, 99.89
102, 99.89
102, 99.93
102, 99.91
102, 99.93
102, 99.92
102, 99.91
102, 99.9
102, 99.88
102, 100.15
102, 99.84
102, 99.83
102, 99.83
102, 99.88
102, 99.72
102, 99.79
102, 99.66
102, 99.75
102, 99.78
102, 99.83
102, 99.91
102, 99.98
102, 99.85
102, 99.95
102, 100.41
102, 100.17
102, 100.06
102, 100.15
102, 100.12
102, 100.04
102, 99.95
102, 99.77
102, 100.04
102, 99.9
108, 107.29
108, 105.75
108, 108.04
108, 105.6
108, 107.68
108, 105.57
108, 110.71
108, 109.17
108, 105.83
108, 105.41
108, 108.0
108, 105.37
108, 107.79
108, 105.94
108, 109.58
108, 109.32
108, 109.57
108, 109.03
108, 109.28
108, 109.68
108, 109.69
108, 106.35
108, 105.66
108, 106.1
108, 107.8
108, 109.47
108, 108.72
108, 106.33
108, 105.34
108, 105.16
108, 105.24
108, 107.36
108, 109.15
108, 105.56
108, 108.51
108, 108.76
108, 110.54
108, 110.63
108, 110.5
108, 110.41
108, 110.46
108, 110.4
108, 110.52
108, 110.38
108, 110.77
108, 110.78
108, 110.76
108, 110.7
108, 110.64
108, 110.63
108, 110.61
108, 110.64
108, 110.65
108, 110.5
108, 110.22
108, 110.09
108, 110.03
108, 110.34
108, 110.22
108, 110.2
108, 110.33
108, 110.4
108, 110.25
108, 110.51
108, 110.57
108, 110.47
108, 110.56
108, 110.46
108, 110.29
108, 110.31
108, 110.26
108, 110.35
108, 110.34
108, 110.34
108, 110.54
114, 114.38
114, 114.31
114, 114.42
114, 114.35
114, 114.54
114, 114.73
114, 114.6
114, 114.44
114, 114.39
114, 114.42
114, 114.51
114, 114.57
114, 114.51
114, 114.73
114, 114.83
114, 114.6
114, 114.59
114, 114.54
114, 114.65
114, 114.65
114, 114.53
114, 114.41
114, 114.33
114, 114.27
114, 114.25
114, 114.26
114, 114.24
114, 114.21
114, 114.22
114, 114.19
114, 114.2
114, 114.18
114, 114.17
114, 114.15
114, 114.21
114, 114.25
114, 114.24
120, 121.53
120, 121.56
120, 121.56
120, 121.54
120, 121.54
120, 121.54
120, 121.55
120, 121.55
120, 121.54
120, 121.54
120, 121.31
120, 121.34
120, 121.69
120, 121.61
120, 121.6
120, 121.85
120, 121.62
120, 121.6
120, 121.61
120, 121.61
120, 121.62
120, 121.65
120, 121.35
120, 121.38
120, 121.38
120, 121.78
120, 121.77
120, 121.36
120, 121.39
120, 121.69
120, 121.39
120, 121.7
120, 122.18
120, 122.86
120, 121.38
120, 121.38
120, 121.38
120, 121.4
120, 122.29
120, 122.23
120, 122.25
120, 122.33
120, 122.1
120, 121.81
120, 121.41
120, 121.86
120, 121.42
120, 121.76
120, 121.41
120, 122.5
120, 121.87
120, 121.41
120, 121.82
120, 121.43
120, 121.86
120, 121.83
126, 127.98
126, 127.59
126, 127.98
126, 127.83
126, 128.67
126, 127.77
126, 128.78
126, 127.87
126, 128.51
132, 129.95
126, 128.33
126, 128.74
126, 128.56
126, 128.38
126, 127.66
126, 127.29
126, 128.31
126, 128.46
126, 128.58
126, 128.58
126, 128.5
126, 128.02
126, 128.61
126, 128.34
126, 128.77
132, 129.33
126, 128.82
126, 128.94
126, 128.61
126, 128.51
126, 128.36
126, 127.28
126, 128.53
126, 128.58
126, 128.59
126, 128.62
126, 128.61
126, 128.68
126, 127.82
126, 128.73
126, 128.72
132, 129.05
126, 128.79
126, 128.68
126, 128.54
126, 128.59
132, 133.34
132, 133.82
132, 132.89
132, 132.97
132, 133.9
132, 133.94
132, 133.95
132, 133.96
132, 133.98
132, 134.09
132, 133.95
132, 134.22
132, 134.18
132, 134.02
132, 133.72
132, 133.73
132, 133.86
132, 134.02
132, 133.41
132, 133.95
132, 134.63
132, 133.09
132, 133.95
132, 133.73
132, 133.84
132, 133.74
132, 133.79
132, 133.83
132, 132.94
132, 133.7
132, 133.72
132, 133.5
132, 133.99
132, 133.84
132, 134.08
132, 133.73
132, 133.66
132, 133.74
132, 133.89
132, 133.51
132, 133.52
132, 133.5
132, 133.55
132, 133.25
132, 133.65
138, 139.55
138, 140.43
138, 140.03
138, 140.05
138, 140.06
138, 140.58
138, 139.93
138, 139.92
138, 139.57
138, 139.98
138, 140.0
138, 139.99
138, 140.05
138, 140.83
138, 140.53
138, 139.64
138, 140.12
138, 140.13
138, 139.75
138, 139.22
138, 138.87
138, 139.04
138, 140.13
138, 140.07
138, 140.8
138, 140.23
138, 139.42
138, 139.71
138, 139.85
138, 139.76
138, 139.71
138, 139.71
138, 139.71
138, 140.24
138, 139.74
138, 139.93
138, 140.24
138, 139.95
138, 140.56
138, 139.75
144, 144.13
144, 143.78
144, 144.79
144, 146.08
144, 145.45
144, 144.17
144, 144.19
144, 143.6
144, 144.51
144, 145.51
144, 144.16
144, 143.99
144, 144.88
144, 144.57
144, 144.38
144, 144.57
144, 144.56
144, 143.94
144, 144.71
144, 144.77
144, 144.32
144, 144.01
144, 144.44
144, 143.99
144, 145.19
144, 145.78
144, 145.87
144, 145.79
144, 144.91
144, 144.78
144, 145.62
144, 144.93
144, 144.87
144, 144.15
144, 143.8
144, 144.91
144, 143.8
144, 143.91
144, 143.7
144, 143.56
150, 151.74
150, 151.73
150, 151.69
150, 151.68
150, 151.15
150, 151.41
150, 152.19
150, 151.51
150, 151.54
150, 151.86
150, 152.28
150, 152.87
150, 152.28
150, 152.61
150, 152.26
150, 151.88
150, 152.29
150, 152.29
150, 151.97
150, 152.01
150, 152.02
150, 152.0
150, 151.92
150, 151.91
150, 151.93
150, 151.86
150, 151.87
150, 151.78
150, 151.77
150, 151.74
150, 151.29
150, 152.01
150, 152.52
150, 152.39
150, 151.92
150, 152.2
150, 151.83
150, 151.69
150, 150.94
150, 151.41
150, 151.69
150, 151.83
156, 156.47
156, 156.1
156, 156.89
156, 156.22
156, 156.15
156, 156.04
156, 156.62
156, 155.85
156, 156.37
156, 155.72
156, 155.88
156, 155.84
156, 156.25
156, 156.27
156, 156.05
156, 156.08
156, 156.0
156, 155.65
156, 155.53
156, 155.5
156, 155.38
156, 155.37
156, 155.48
156, 155.5
156, 155.57
156, 155.55
156, 155.61
156, 155.22
156, 155.46
156, 154.58
156, 155.41
156, 155.25
156, 155.76
156, 156.1
156, 156.84
156, 155.63
156, 155.3
156, 155.22
162, 162.75
162, 162.58
162, 162.42
162, 162.87
162, 163.23
162, 162.82
162, 163.04
162, 163.35
162, 163.45
162, 162.81
162, 161.13
162, 161.97
162, 162.76
162, 162.83
162, 162.89
162, 162.79
162, 162.34
162, 163.14
162, 163.61
162, 162.75
162, 162.68
162, 162.64
162, 162.74
162, 162.51
162, 162.47
162, 161.89
162, 160.63
162, 162.59
162, 162.61
162, 162.3
162, 162.78
162, 163.02
162, 163.2
162, 163.39
162, 161.43
162, 163.15
162, 163.18
162, 162.76
168, 168.82
168, 167.65
168, 167.18
168, 167.46
168, 167.3
168, 168.62
168, 168.97
168, 169.27
168, 167.65
168, 169.13
168, 167.23
168, 170.43
168, 167.74
168, 169.55
168, 167.12
168, 166.72
168, 167.67
168, 167.75
168, 167.29
168, 167.41
168, 167.17
168, 169.29
168, 167.37
168, 169.36
168, 169.58
168, 168.12
174, 172.08
168, 167.72
168, 167.89
168, 167.4
168, 169.11
168, 167.37
168, 166.13
168, 166.33
168, 166.64
168, 167.95
168, 170.88
168, 170.9
168, 170.8
168, 170.72
168, 170.62
168, 170.51
168, 170.59
168, 170.54
168, 170.42
168, 170.42
168, 170.47
168, 170.47
168, 170.51
174, 172.38
168, 170.42
168, 170.41
168, 170.33
168, 170.33
168, 170.36
168, 170.37
168, 170.37
168, 170.4
168, 170.4
168, 170.38
168, 170.38
168, 170.29
168, 170.36
168, 170.34
168, 170.3
168, 170.29
168, 170.31
168, 170.27
168, 170.24
168, 170.23
168, 170.18
168, 170.21
168, 170.28
168, 170.36
168, 170.16
168, 170.26
